"","OTU","rep","fold","PredictedClass","TrueClass","Regression","Combined","TrueValue","Index"
"2465","Otu00001",3,5,"Absent","Absent",0.0304104940589761,0,0,"246"
"713","Otu00001",3,5,"Absent","Absent",0.0301443410514002,0,0,"7"
"1625","Otu00001",3,5,"Absent","Present",0.587822685841808,0,0.381597240100922,"162"
"1945","Otu00001",3,5,"Absent","Present",0.0531699566307611,0,0.0298980865224626,"194"
"2047","Otu00001",3,5,"Present","Present",0.576499950974819,0.576499950974819,0.107115414169356,"204"
"2495","Otu00001",3,5,"Absent","Absent",0.0531699566307611,0,0,"249"
"1518","Otu00001",1,1,"Present","Present",0.0135622817295906,0.0135622817295906,0.0134294821549877,"15"
"921","Otu00001",1,1,"Absent","Absent",0.000156312008394596,0,0,"9"
"724","Otu00001",1,1,"Absent","Absent",0.00332137182866667,0,0,"72"
"1074","Otu00001",1,1,"Absent","Absent",0.0262035603979259,0,0,"107"
"318","Otu00001",1,1,"Absent","Absent",8.00926246408117e-05,0,0,"3"
"207","Otu00001",1,1,"Present","Present",0.219858268828615,0.219858268828615,0.266687110293366,"20"
"326","Otu00001",1,1,"Present","Present",0.393971204908115,0.393971204908115,0.374156958920907,"32"
"464","Otu00001",1,1,"Present","Present",0.0563879313190262,0.0563879313190262,0.38863624750907,"46"
"618","Otu00001",1,1,"Absent","Absent",0.206427683295473,0,0.0015865704488459,"61"
"754","Otu00001",1,1,"Absent","Absent",0.0215869442449553,0,0.00143171243033185,"75"
"886","Otu00001",1,1,"Absent","Absent",0.112445179579687,0,0.0014167889490462,"88"
"962","Otu00001",1,1,"Absent","Absent",0.152729329206022,0,0.000813752415827484,"96"
"1036","Otu00001",1,1,"Absent","Absent",0.11585644239341,0,0.00238336713995943,"103"
"1116","Otu00001",1,1,"Absent","Absent",0.0026060827592636,0,0.000616681227195642,"111"
"1194","Otu00001",1,1,"Absent","Absent",0.0172913357711343,0,0.000152439024390244,"119"
"274","Otu00001",1,1,"Present","Present",0.0351870223042663,0.0351870223042663,0.323067509687946,"27"
"696","Otu00001",1,1,"Absent","Absent",0.0026892237109419,0,0.00123089547645912,"69"
"352","Otu00001",1,1,"Present","Present",0.236110191290946,0.236110191290946,0.517439180537772,"35"
"706","Otu00001",1,1,"Present","Absent",0.0172116902665882,0.0172116902665882,0.00594902302682189,"70"
"1524","Otu00001",1,1,"Absent","Absent",0.00662043745765066,0,0.00677457723535192,"152"
"1584","Otu00001",1,1,"Absent","Absent",0.0103349747654291,0,0,"158"
"1734","Otu00001",1,1,"Present","Present",0.256592375978138,0.256592375978138,0.306553911205074,"173"
"1816","Otu00001",1,1,"Absent","Present",0.151661424440632,0,0.0134930971607189,"181"
"1904","Otu00001",1,1,"Absent","Absent",0.0605573497973118,0,0.00220114249777265,"190"
"1996","Otu00001",1,1,"Present","Absent",0.0311633078936985,0.0311633078936985,0.00649042266898844,"199"
"2086","Otu00001",1,1,"Present","Present",5.09817991405816e-05,5.09817991405816e-05,0.150057333472324,"208"
"2154","Otu00001",1,1,"Absent","Absent",0.00166887592643193,0,0,"215"
"2256","Otu00001",1,1,"Present","Present",0.854039053300555,0.854039053300555,0.65531195574224,"225"
"2376","Otu00001",1,1,"Present","Present",0.537463795927376,0.537463795927376,0.207425768683086,"237"
"2484","Otu00001",1,1,"Absent","Absent",0.000884349282034763,0,0,"248"
"1117","Otu00001",1,1,"Absent","Absent",0.00622945513231947,0,0.00354332760147986,"11"
"1636","Otu00001",1,1,"Absent","Absent",0.0615739825034853,0,0.00144680411305741,"163"
"2004","Otu00001",1,1,"Absent","Absent",0.000572852232139382,0,0,"200"
"2346","Otu00001",1,1,"Absent","Absent",0.0721072856323433,0,0.00311009744972009,"234"
"2217","Otu00001",1,2,"Present","Absent",0.0187449699150059,0.0187449699150059,0.00494199656661291,"22"
"448","Otu00001",1,2,"Absent","Absent",4.67860514432821e-05,0,0.000707857215087471,"44"
"798","Otu00001",1,2,"Absent","Absent",0.0576946102511515,0,0,"79"
"1148","Otu00001",1,2,"Absent","Absent",0.211480893364384,0,0,"114"
"146","Otu00001",1,2,"Present","Absent",0.00142497726909741,0.00142497726909741,0.00280621524710284,"14"
"2121","Otu00001",1,2,"Present","Present",0.0866956064923085,0.0866956064923085,0.102342028391329,"21"
"336","Otu00001",1,2,"Present","Present",0.346893658531176,0.346893658531176,0.332162849872774,"33"
"478","Otu00001",1,2,"Present","Present",0.2271428222285,0.2271428222285,0.0344012472966856,"47"
"668","Otu00001",1,2,"Present","Absent",0.20351192546157,0.20351192546157,0.000306372549019608,"66"
"768","Otu00001",1,2,"Absent","Absent",0.0429714985437058,0,5.05101525406607e-05,"76"
"896","Otu00001",1,2,"Absent","Absent",0.000129556018504182,0,0.000509502216334641,"89"
"9710","Otu00001",1,2,"Absent","Absent",0.000345366681786939,0,0.000308641975308642,"97"
"1056","Otu00001",1,2,"Absent","Absent",0.194185773935037,0,0.000255284386806903,"105"
"1128","Otu00001",1,2,"Absent","Absent",0.0852334358559315,0,0.000152819520146707,"112"
"1238","Otu00001",1,2,"Absent","Absent",0.0188563073161795,0,0,"123"
"4110","Otu00001",1,2,"Present","Present",0.272185062246969,0.272185062246969,0.420660059262287,"41"
"319","Otu00001",1,2,"Present","Present",0.411102381259234,0.411102381259234,0.451426821175149,"31"
"4210","Otu00001",1,2,"Present","Present",0.422892518668005,0.422892518668005,0.507759060745278,"42"
"846","Otu00001",1,2,"Absent","Absent",0.289975610448608,0,0.00198665376190719,"84"
"1548","Otu00001",1,2,"Absent","Absent",0.295937233903186,0,0.00287611776394917,"154"
"1618","Otu00001",1,2,"Present","Present",0.254158207000865,0.254158207000865,0.226591661847432,"161"
"1758","Otu00001",1,2,"Absent","Absent",0.0808196817423338,0,0,"175"
"1826","Otu00001",1,2,"Absent","Absent",0.0476652360657207,0,0,"182"
"1919","Otu00001",1,2,"Absent","Absent",0.0476652360657207,0,0,"191"
"2016","Otu00001",1,2,"Absent","Absent",0.0476652360657207,0,0,"201"
"2096","Otu00001",1,2,"Present","Present",0.480045178240145,0.480045178240145,0.0846003698376823,"209"
"2188","Otu00001",1,2,"Present","Present",0.415764246330908,0.415764246330908,0.319622245540399,"218"
"2266","Otu00001",1,2,"Absent","Absent",0.077231905121234,0,0.005280426535425,"226"
"2406","Otu00001",1,2,"Absent","Absent",0.355313690780671,0,0,"240"
"714","Otu00001",1,2,"Absent","Absent",0.00342576268843922,0,0,"7"
"1216","Otu00001",1,2,"Absent","Absent",0.0079313579282318,0,0.00241102783164736,"12"
"1696","Otu00001",1,2,"Present","Present",0.541406358789999,0.541406358789999,0.509181545348187,"169"
"2048","Otu00001",1,2,"Present","Present",0.414650949400763,0.414650949400763,0.107115414169356,"204"
"2419","Otu00001",1,2,"Absent","Absent",0.0617878508518522,0,0,"241"
"366","Otu00001",1,3,"Absent","Present",0.0183952143674596,0,0.0749922045525413,"36"
"516","Otu00001",1,3,"Absent","Absent",0.00117732078102718,0,0,"51"
"866","Otu00001",1,3,"Absent","Absent",0.00910023145397632,0,0.000668552327076369,"86"
"1217","Otu00001",1,3,"Absent","Absent",2.20239452729367e-05,0,0,"121"
"1717","Otu00001",1,3,"Present","Present",0.162765867674054,0.162765867674054,0.245068677062894,"17"
"2420","Otu00001",1,3,"Present","Present",0.290357413156772,0.290357413156772,0.310691951802329,"24"
"346","Otu00001",1,3,"Present","Present",0.848896234261408,0.848896234261408,0.514850476336033,"34"
"536","Otu00001",1,3,"Present","Present",0.170527348810948,0.170527348810948,0.0430509342206296,"53"
"676","Otu00001",1,3,"Absent","Absent",0.218995441238175,0,0.000253961804144657,"67"
"818","Otu00001",1,3,"Absent","Absent",0.210359493152743,0,0.000607441154138193,"81"
"906","Otu00001",1,3,"Absent","Absent",0.0289022712720035,0,0,"90"
"986","Otu00001",1,3,"Absent","Absent",0.165501490997893,0,0.00290712500637527,"98"
"1086","Otu00001",1,3,"Absent","Absent",0.0251362791683421,0,0.000305421226775261,"108"
"1166","Otu00001",1,3,"Present","Absent",0.00151238935282103,0.00151238935282103,0.000150413637503134,"116"
"1246","Otu00001",1,3,"Absent","Absent",0.00969999082728665,0,0.000968498317871343,"124"
"486","Otu00001",1,3,"Present","Present",0.37304152691407,0.37304152691407,0.329061133150239,"48"
"386","Otu00001",1,3,"Present","Present",0.201961669392301,0.201961669392301,0.383285009410448,"38"
"496","Otu00001",1,3,"Present","Present",0.534691845295863,0.534691845295863,0.533527399009244,"49"
"9111","Otu00001",1,3,"Present","Absent",0.407524228332825,0.407524228332825,0.00240889754497463,"91"
"1606","Otu00001",1,3,"Absent","Absent",0.00213048691113913,0,0,"160"
"1646","Otu00001",1,3,"Absent","Absent",0.0154052020053507,0,0,"164"
"1766","Otu00001",1,3,"Absent","Absent",0.00655880492465694,0,0.00208289939595918,"176"
"1856","Otu00001",1,3,"Present","Present",0.599955735379462,0.599955735379462,0.337004285791786,"185"
"1926","Otu00001",1,3,"Present","Present",0.664366492748807,0.664366492748807,0.336423118865867,"192"
"2036","Otu00001",1,3,"Present","Present",0.0750791279610212,0.0750791279610212,0.112262612446736,"203"
"2106","Otu00001",1,3,"Absent","Absent",0.00116043669104112,0,0,"210"
"2196","Otu00001",1,3,"Present","Present",0.787928085571363,0.787928085571363,0.748951835566009,"219"
"2276","Otu00001",1,3,"Absent","Absent",0.00848280161024168,0,0,"227"
"2436","Otu00001",1,3,"Present","Absent",0.943995447568747,0.943995447568747,0,"243"
"430","Otu00001",1,3,"Absent","Absent",0.0134138875751157,0,0,"4"
"1506","Otu00001",1,3,"Present","Present",0.241865953354517,0.241865953354517,0.386487172974346,"150"
"1718","Otu00001",1,3,"Absent","Present",0.0117756162129868,0,0.0119905310827501,"171"
"2146","Otu00001",1,3,"Present","Absent",0.255005551048808,0.255005551048808,0,"214"
"2456","Otu00001",1,3,"Absent","Absent",0.0084080326430847,0,0,"245"
"646","Otu00001",1,4,"Present","Present",0.0606509895696484,0.0606509895696484,0.217797888386124,"64"
"586","Otu00001",1,4,"Absent","Absent",0.0331304028551519,0,0,"58"
"936","Otu00001",1,4,"Absent","Absent",0.0688304736951319,0,0,"93"
"132","Otu00001",1,4,"Present","Present",0.0506353536092657,0.0506353536092657,0.0210373048149822,"1"
"1817","Otu00001",1,4,"Present","Present",0.416562820169085,0.416562820169085,0.319810543657331,"18"
"256","Otu00001",1,4,"Present","Present",0.393695277821987,0.393695277821987,0.330044751830757,"25"
"406","Otu00001",1,4,"Present","Present",0.209657867483488,0.209657867483488,0.389426998368679,"40"
"546","Otu00001",1,4,"Absent","Absent",0.0193274917179139,0,0.000306968177632252,"54"
"686","Otu00001",1,4,"Absent","Absent",0.0191710234319412,0,0.00133005934110906,"68"
"826","Otu00001",1,4,"Absent","Absent",0.0173560976536839,0,0.00121976011384428,"82"
"946","Otu00001",1,4,"Absent","Absent",0.0159883876240005,0,0.000101081572829273,"94"
"1018","Otu00001",1,4,"Absent","Absent",0.0155424205575124,0,0.000203210729526519,"101"
"1096","Otu00001",1,4,"Absent","Absent",0.0398668463192395,0,5.06816684405251e-05,"109"
"1176","Otu00001",1,4,"Absent","Absent",0.0151920219459772,0,0.000152315190901706,"117"
"1256","Otu00001",1,4,"Absent","Absent",0.0157741996126855,0,0.000358680057388809,"125"
"556","Otu00001",1,4,"Present","Present",0.44107754657723,0.44107754657723,0.291799403966704,"55"
"526","Otu00001",1,4,"Present","Present",0.0730349778228195,0.0730349778228195,0.470570202329859,"52"
"566","Otu00001",1,4,"Present","Present",0.423985083369931,0.423985083369931,0.58247869789275,"56"
"1496","Otu00001",1,4,"Present","Present",0.278002603013811,0.278002603013811,0.105108207220701,"149"
"1556","Otu00001",1,4,"Present","Present",0.419176143222687,0.419176143222687,0.261762686803612,"155"
"1686","Otu00001",1,4,"Present","Present",0.418881653435571,0.418881653435571,0.274053545283414,"168"
"1796","Otu00001",1,4,"Present","Present",0.452202741470035,0.452202741470035,0.281331934976403,"179"
"1866","Otu00001",1,4,"Present","Present",0.337463738782109,0.337463738782109,0.662875246701984,"186"
"1936","Otu00001",1,4,"Present","Present",0.33374753840241,0.33374753840241,0.591478566991095,"193"
"2056","Otu00001",1,4,"Absent","Absent",0.0738681740261972,0,0,"205"
"21110","Otu00001",1,4,"Absent","Absent",0.0738681740261972,0,0,"211"
"2218","Otu00001",1,4,"Absent","Absent",0.0738681740261972,0,0.00259147921633668,"221"
"2336","Otu00001",1,4,"Present","Present",0.42428510239515,0.42428510239515,0.212783378537434,"233"
"2446","Otu00001",1,4,"Absent","Absent",0.0738681740261972,0,0,"244"
"619","Otu00001",1,4,"Absent","Absent",0.0256383297696113,0,0,"6"
"1576","Otu00001",1,4,"Absent","Present",0.0738681740261972,0,0.0152675706448608,"157"
"1746","Otu00001",1,4,"Present","Present",0.426609410458196,0.426609410458196,0.491851851851852,"174"
"2206","Otu00001",1,4,"Absent","Absent",0.0738681740261972,0,0.00403914867174149,"220"
"2476","Otu00001",1,4,"Absent","Absent",0.118098811009118,0,0,"247"
"922","Otu00001",1,5,"Absent","Absent",0.0206949317450249,0,0,"9"
"656","Otu00001",1,5,"Absent","Absent",0.0126468052297831,0,0,"65"
"1006","Otu00001",1,5,"Present","Absent",0.370799987351352,0.370799987351352,0,"100"
"819","Otu00001",1,5,"Absent","Absent",0.0178991745913848,0,0,"8"
"1920","Otu00001",1,5,"Present","Present",0.25705437984132,0.25705437984132,0.308365959200495,"19"
"266","Otu00001",1,5,"Present","Present",0.250646655561732,0.250646655561732,0.369424478768415,"26"
"456","Otu00001",1,5,"Present","Present",0.131594289943593,0.131594289943593,0.388855512165816,"45"
"606","Otu00001",1,5,"Absent","Absent",0.198000419759623,0,0.000514694528797159,"60"
"746","Otu00001",1,5,"Absent","Absent",0.221380128097825,0,0.000860019223959124,"74"
"836","Otu00001",1,5,"Absent","Absent",0.0133087772611385,0,0.000101327388793191,"83"
"956","Otu00001",1,5,"Present","Absent",0.0749605075542088,0.0749605075542088,0.000202142712755205,"95"
"1026","Otu00001",1,5,"Absent","Absent",0.0789314462613834,0,0.000252436007472106,"102"
"1106","Otu00001",1,5,"Absent","Absent",0.0058021865065729,0,0.00624936490194086,"110"
"1186","Otu00001",1,5,"Absent","Absent",0.00568243533547774,0,0.00056013850697627,"118"
"1266","Otu00001",1,5,"Present","Absent",0.138003992055159,0.138003992055159,0.000204237937196834,"126"
"626","Otu00001",1,5,"Absent","Present",0.307268816735979,0,0.329719224671406,"62"
"736","Otu00001",1,5,"Absent","Absent",0.317654775810621,0,0.000821777092963534,"73"
"636","Otu00001",1,5,"Present","Present",0.31306852079825,0.31306852079825,0.643387435359173,"63"
"1519","Otu00001",1,5,"Absent","Present",0.0306527408346424,0,0.0101530612244898,"151"
"1566","Otu00001",1,5,"Present","Present",0.625084683378594,0.625084683378594,0.659952970043963,"156"
"1706","Otu00001",1,5,"Absent","Absent",0.0176041665448045,0,0.00516422226812642,"170"
"1806","Otu00001",1,5,"Present","Present",0.604281136366407,0.604281136366407,0.640331463276545,"180"
"1886","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0.00120868148615271,"188"
"1956","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0.00114666944647139,"195"
"2066","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0.00539220673517143,"206"
"2136","Otu00001",1,5,"Absent","Absent",0.145833822733873,0,0.00182710377949468,"213"
"2246","Otu00001",1,5,"Present","Present",0.377870413872526,0.377870413872526,0.257324706748724,"224"
"2356","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0,"235"
"2466","Otu00001",1,5,"Absent","Absent",0.0228594939625461,0,0,"246"
"1019","Otu00001",1,5,"Absent","Absent",0.0142922599273938,0,0.00293516431678809,"10"
"1626","Otu00001",1,5,"Present","Present",0.630174832489295,0.630174832489295,0.381597240100922,"162"
"1946","Otu00001",1,5,"Present","Present",0.193774341264282,0.193774341264282,0.0298980865224626,"194"
"2226","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0,"222"
"2496","Otu00001",1,5,"Absent","Absent",0.0226476725193188,0,0,"249"
"1520","Otu00001",2,1,"Present","Present",0.044105643061583,0.044105643061583,0.0134294821549877,"15"
"449","Otu00001",2,1,"Absent","Absent",0.0346237424936328,0,0.000707857215087471,"44"
"725","Otu00001",2,1,"Absent","Absent",0.11834427381618,0,0,"72"
"1149","Otu00001",2,1,"Absent","Absent",0.087770640882456,0,0,"114"
"320","Otu00001",2,1,"Absent","Absent",0.0373050298116778,0,0,"3"
"2122","Otu00001",2,1,"Present","Present",0.143690260293836,0.143690260293836,0.102342028391329,"21"
"327","Otu00001",2,1,"Present","Present",0.512105289796843,0.512105289796843,0.374156958920907,"32"
"479","Otu00001",2,1,"Present","Present",0.283124306130638,0.283124306130638,0.0344012472966856,"47"
"6110","Otu00001",2,1,"Absent","Absent",0.0861679566516723,0,0.0015865704488459,"61"
"769","Otu00001",2,1,"Absent","Absent",0.130085161062925,0,5.05101525406607e-05,"76"
"887","Otu00001",2,1,"Absent","Absent",0.0147313812247463,0,0.0014167889490462,"88"
"9711","Otu00001",2,1,"Absent","Absent",0.029859281345317,0,0.000308641975308642,"97"
"1037","Otu00001",2,1,"Absent","Absent",0.0163589050957713,0,0.00238336713995943,"103"
"1129","Otu00001",2,1,"Absent","Absent",0.0228458204734027,0,0.000152819520146707,"112"
"1195","Otu00001",2,1,"Present","Absent",0.0290076328447378,0.0290076328447378,0.000152439024390244,"119"
"4111","Otu00001",2,1,"Present","Present",0.206753645167483,0.206753645167483,0.420660059262287,"41"
"697","Otu00001",2,1,"Present","Absent",5.65280313214902e-05,5.65280313214902e-05,0.00123089547645912,"69"
"4211","Otu00001",2,1,"Present","Present",0.708489452179693,0.708489452179693,0.507759060745278,"42"
"707","Otu00001",2,1,"Present","Absent",0.0584819750135617,0.0584819750135617,0.00594902302682189,"70"
"1549","Otu00001",2,1,"Absent","Absent",0.141630127079523,0,0.00287611776394917,"154"
"1585","Otu00001",2,1,"Absent","Absent",0.0715299458632603,0,0,"158"
"1759","Otu00001",2,1,"Absent","Absent",0.070816732390891,0,0,"175"
"1818","Otu00001",2,1,"Absent","Present",0.082729528517113,0,0.0134930971607189,"181"
"1905","Otu00001",2,1,"Present","Absent",0.0670463257390353,0.0670463257390353,0.00220114249777265,"190"
"1997","Otu00001",2,1,"Present","Absent",0.0633812079878015,0.0633812079878015,0.00649042266898844,"199"
"2087","Otu00001",2,1,"Present","Present",0.120022453738023,0.120022453738023,0.150057333472324,"208"
"2155","Otu00001",2,1,"Absent","Absent",0.0192455318899479,0,0,"215"
"2257","Otu00001",2,1,"Present","Present",0.211102997426208,0.211102997426208,0.65531195574224,"225"
"2377","Otu00001",2,1,"Present","Present",0.110484169099925,0.110484169099925,0.207425768683086,"237"
"2485","Otu00001",2,1,"Absent","Absent",0.00705530562301737,0,0,"248"
"1118","Otu00001",2,1,"Absent","Absent",0.1226539714113,0,0.00354332760147986,"11"
"1637","Otu00001",2,1,"Absent","Absent",0.038432810790127,0,0.00144680411305741,"163"
"2005","Otu00001",2,1,"Absent","Absent",0.0874417377006973,0,0,"200"
"2347","Otu00001",2,1,"Absent","Absent",0.0562936458250375,0,0.00311009744972009,"234"
"2219","Otu00001",2,2,"Present","Absent",0.0363424817086312,0.0363424817086312,0.00494199656661291,"22"
"517","Otu00001",2,2,"Absent","Absent",0.0371916795934402,0,0,"51"
"799","Otu00001",2,2,"Absent","Absent",0.0390170845807403,0,0,"79"
"1218","Otu00001",2,2,"Absent","Absent",0.0385233408467678,0,0,"121"
"147","Otu00001",2,2,"Present","Absent",0.0346432385501827,0.0346432385501827,0.00280621524710284,"14"
"2421","Otu00001",2,2,"Present","Present",0.261030264370882,0.261030264370882,0.310691951802329,"24"
"337","Otu00001",2,2,"Present","Present",0.405912186174,0.405912186174,0.332162849872774,"33"
"537","Otu00001",2,2,"Absent","Present",0.0792029344432805,0,0.0430509342206296,"53"
"669","Otu00001",2,2,"Absent","Absent",0.0782499825141451,0,0.000306372549019608,"66"
"8110","Otu00001",2,2,"Absent","Absent",0.0394081298407955,0,0.000607441154138193,"81"
"897","Otu00001",2,2,"Absent","Absent",0.0256062135686913,0,0.000509502216334641,"89"
"987","Otu00001",2,2,"Absent","Absent",0.139243694341545,0,0.00290712500637527,"98"
"1057","Otu00001",2,2,"Absent","Absent",0.122747569035523,0,0.000255284386806903,"105"
"1167","Otu00001",2,2,"Absent","Absent",0.0348742922639795,0,0.000150413637503134,"116"
"1239","Otu00001",2,2,"Absent","Absent",0.0232875768030271,0,0,"123"
"487","Otu00001",2,2,"Present","Present",0.293717692600037,0.293717692600037,0.329061133150239,"48"
"3110","Otu00001",2,2,"Present","Present",0.418063756726405,0.418063756726405,0.451426821175149,"31"
"497","Otu00001",2,2,"Present","Present",0.413777464292266,0.413777464292266,0.533527399009244,"49"
"847","Otu00001",2,2,"Present","Absent",0.153179739148906,0.153179739148906,0.00198665376190719,"84"
"1607","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0,"160"
"1619","Otu00001",2,2,"Present","Present",0.291089651366583,0.291089651366583,0.226591661847432,"161"
"1767","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0.00208289939595918,"176"
"1827","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0,"182"
"19110","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0,"191"
"2017","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0,"201"
"2097","Otu00001",2,2,"Present","Present",0.544515436514547,0.544515436514547,0.0846003698376823,"209"
"2189","Otu00001",2,2,"Present","Present",0.41417982182576,0.41417982182576,0.319622245540399,"218"
"2267","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0.005280426535425,"226"
"2407","Otu00001",2,2,"Absent","Absent",0.40909257134489,0,0,"240"
"715","Otu00001",2,2,"Absent","Absent",0.0175848615274244,0,0,"7"
"1219","Otu00001",2,2,"Absent","Absent",0.0345891300787335,0,0.00241102783164736,"12"
"1697","Otu00001",2,2,"Present","Present",0.604642952700766,0.604642952700766,0.509181545348187,"169"
"2049","Otu00001",2,2,"Present","Present",0.582064037993715,0.582064037993715,0.107115414169356,"204"
"24110","Otu00001",2,2,"Absent","Absent",0.0372975089474942,0,0,"241"
"367","Otu00001",2,3,"Present","Present",0.0411786837411724,0.0411786837411724,0.0749922045525413,"36"
"587","Otu00001",2,3,"Absent","Absent",0.00998248948832148,0,0,"58"
"867","Otu00001",2,3,"Absent","Absent",0.0471240510358048,0,0.000668552327076369,"86"
"133","Otu00001",2,3,"Present","Present",0.0575036475156487,0.0575036475156487,0.0210373048149822,"1"
"1719","Otu00001",2,3,"Present","Present",0.196144159023112,0.196144159023112,0.245068677062894,"17"
"257","Otu00001",2,3,"Present","Present",0.233560691701314,0.233560691701314,0.330044751830757,"25"
"347","Otu00001",2,3,"Present","Present",0.302596215841811,0.302596215841811,0.514850476336033,"34"
"547","Otu00001",2,3,"Absent","Absent",0.0678315907670247,0,0.000306968177632252,"54"
"677","Otu00001",2,3,"Absent","Absent",0.0247800605405645,0,0.000253961804144657,"67"
"827","Otu00001",2,3,"Absent","Absent",0.0260521675888867,0,0.00121976011384428,"82"
"907","Otu00001",2,3,"Absent","Absent",0.0436916671747518,0,0,"90"
"10110","Otu00001",2,3,"Absent","Absent",0.00393769357755889,0,0.000203210729526519,"101"
"1087","Otu00001",2,3,"Absent","Absent",0.0128842978049249,0,0.000305421226775261,"108"
"1177","Otu00001",2,3,"Absent","Absent",0.0106816542550632,0,0.000152315190901706,"117"
"1247","Otu00001",2,3,"Absent","Absent",0.0334441669934194,0,0.000968498317871343,"124"
"557","Otu00001",2,3,"Present","Present",0.389554195028694,0.389554195028694,0.291799403966704,"55"
"387","Otu00001",2,3,"Present","Present",0.167846667366818,0.167846667366818,0.383285009410448,"38"
"567","Otu00001",2,3,"Present","Present",0.263583437901672,0.263583437901672,0.58247869789275,"56"
"9112","Otu00001",2,3,"Present","Absent",0.0289838264923707,0.0289838264923707,0.00240889754497463,"91"
"1557","Otu00001",2,3,"Present","Present",0.341887980740193,0.341887980740193,0.261762686803612,"155"
"1647","Otu00001",2,3,"Absent","Absent",0.00957338839832847,0,0,"164"
"1797","Otu00001",2,3,"Present","Present",0.264818222203161,0.264818222203161,0.281331934976403,"179"
"1857","Otu00001",2,3,"Present","Present",0.216898376130937,0.216898376130937,0.337004285791786,"185"
"1927","Otu00001",2,3,"Present","Present",0.236473863868174,0.236473863868174,0.336423118865867,"192"
"2037","Otu00001",2,3,"Present","Present",0.414710986343256,0.414710986343256,0.112262612446736,"203"
"2107","Otu00001",2,3,"Absent","Absent",0.016465809580891,0,0,"210"
"2197","Otu00001",2,3,"Present","Present",0.600874805094223,0.600874805094223,0.748951835566009,"219"
"2277","Otu00001",2,3,"Absent","Absent",0.00998760733671541,0,0,"227"
"2437","Otu00001",2,3,"Absent","Absent",0.0355450427989689,0,0,"243"
"431","Otu00001",2,3,"Absent","Absent",0.0208406635997592,0,0,"4"
"1507","Otu00001",2,3,"Present","Present",0.369793209798203,0.369793209798203,0.386487172974346,"150"
"17110","Otu00001",2,3,"Absent","Present",0.00935604020388399,0,0.0119905310827501,"171"
"2147","Otu00001",2,3,"Present","Absent",0.315297709184464,0.315297709184464,0,"214"
"2457","Otu00001",2,3,"Absent","Absent",0.00939301305443883,0,0,"245"
"647","Otu00001",2,4,"Present","Present",0.165305338356752,0.165305338356752,0.217797888386124,"64"
"657","Otu00001",2,4,"Absent","Absent",0.0603645556557148,0,0,"65"
"937","Otu00001",2,4,"Present","Absent",0.196126451467786,0.196126451467786,0,"93"
"820","Otu00001",2,4,"Present","Absent",3.84078167799921e-05,3.84078167799921e-05,0,"8"
"1819","Otu00001",2,4,"Present","Present",0.17389218816446,0.17389218816446,0.319810543657331,"18"
"267","Otu00001",2,4,"Present","Present",0.224503600367713,0.224503600367713,0.369424478768415,"26"
"407","Otu00001",2,4,"Present","Present",0.316517484729128,0.316517484729128,0.389426998368679,"40"
"607","Otu00001",2,4,"Absent","Absent",0.179429385871261,0,0.000514694528797159,"60"
"687","Otu00001",2,4,"Absent","Absent",0.0331977231683169,0,0.00133005934110906,"68"
"837","Otu00001",2,4,"Present","Absent",0.0301739199424392,0.0301739199424392,0.000101327388793191,"83"
"947","Otu00001",2,4,"Absent","Absent",0.170471791185481,0,0.000101081572829273,"94"
"1027","Otu00001",2,4,"Absent","Absent",0.177836395845724,0,0.000252436007472106,"102"
"1097","Otu00001",2,4,"Absent","Absent",0.159288359873229,0,5.06816684405251e-05,"109"
"1187","Otu00001",2,4,"Absent","Absent",0.0145572444576719,0,0.00056013850697627,"118"
"1257","Otu00001",2,4,"Absent","Absent",0.0360685841394061,0,0.000358680057388809,"125"
"627","Otu00001",2,4,"Present","Present",0.353363007137963,0.353363007137963,0.329719224671406,"62"
"527","Otu00001",2,4,"Present","Present",0.430953034887924,0.430953034887924,0.470570202329859,"52"
"637","Otu00001",2,4,"Present","Present",0.363389704203971,0.363389704203971,0.643387435359173,"63"
"1497","Otu00001",2,4,"Present","Present",0.192145092064843,0.192145092064843,0.105108207220701,"149"
"1567","Otu00001",2,4,"Present","Present",0.682536929995305,0.682536929995305,0.659952970043963,"156"
"1687","Otu00001",2,4,"Present","Present",0.288000903168924,0.288000903168924,0.274053545283414,"168"
"1807","Otu00001",2,4,"Present","Present",0.303843027260599,0.303843027260599,0.640331463276545,"180"
"1867","Otu00001",2,4,"Present","Present",0.30784761692232,0.30784761692232,0.662875246701984,"186"
"1937","Otu00001",2,4,"Present","Present",0.344673586415423,0.344673586415423,0.591478566991095,"193"
"2057","Otu00001",2,4,"Absent","Absent",0.0380462660463843,0,0,"205"
